Index,Sample Name,Sample Type,Component Name,Component Type,IS Name,Component Group Name,Actual Concentration,Expected RT,Area,IS Area,Retention Time,Retention Time Delta (min),Used,Calculated Concentration,Accuracy,Precursor Mass,Accuracy Acceptance  ,Concentration Acceptance  ,Reportable
153,38U,Unknown,ACETOACETYL-COA_pos_1,Quantifiers,(No IS),,N/A,1.72,N/A,N/A,N/A,N/A,TRUE,N/A,N/A,852.1,,,TRUE
154,38U,Unknown,ACETYL-COA_pos_1,Quantifiers,(No IS),,N/A,1.54,N/A,N/A,N/A,N/A,TRUE,N/A,N/A,810.1,,,TRUE
155,38U,Unknown,BETAINE ALDEHYDE_pos_1,Quantifiers,(No IS),,N/A,2.03,2.83E+06,N/A,2.04,0.01,TRUE,<2 points,N/A,102,,,TRUE
156,38U,Unknown,BUTYRYL-COA_pos_1,Quantifiers,(No IS),,N/A,19.58,N/A,N/A,N/A,N/A,TRUE,N/A,N/A,838.2,,,TRUE
157,38U,Unknown,DEPHOSPHO-COA_pos_1,Quantifiers,(No IS),,N/A,1.7,N/A,N/A,N/A,N/A,TRUE,N/A,N/A,688.2,,,TRUE
158,38U,Unknown,SYMMETRIC DIMETHYLARGININE_pos_1,Quantifiers,(No IS),,N/A,2.01,8.39E+07,N/A,1.99,0.02,TRUE,<2 points,N/A,203.1,,,TRUE
159,38U,Unknown,dTTP_pos_1,Quantifiers,(No IS),,N/A,1.62,2.46E+03,N/A,1.77,0.15,TRUE,<2 points,N/A,483,,,TRUE
160,38U,Unknown,FLAVONE_pos_3,Quantifiers,(No IS),,N/A,8.03,1.18E+04,N/A,8.07,0.04,TRUE,<2 points,N/A,223.1,,,TRUE
161,38U,Unknown,OXIDIZED GLUTATHIONE_pos_5,Quantifiers,(No IS),,N/A,2.57,N/A,N/A,N/A,N/A,TRUE,N/A,N/A,612.9,,,TRUE
162,38U,Unknown,HOMOCYSTEIC ACID_pos_1,Quantifiers,(No IS),,N/A,2.75,4.82E+04,N/A,2.72,0.03,TRUE,<2 points,N/A,184,,,TRUE
163,38U,Unknown,IMIDAZOLE_pos_1,Quantifiers,(No IS),,N/A,19.58,2.71E+05,N/A,19.56,0.02,TRUE,<2 points,N/A,69,,,TRUE
164,38U,Unknown,MALONYL-COA_pos_1,Quantifiers,(No IS),,N/A,14.62,N/A,N/A,N/A,N/A,TRUE,N/A,N/A,854.1,,,TRUE
165,38U,Unknown,METANEPHRINE_pos_1,Quantifiers,(No IS),,N/A,1.73,1.77E+06,N/A,2.04,0.31,TRUE,<2 points,N/A,198.1,,,TRUE
166,38U,Unknown,3-METHYLAMINO-L-ALANINE_pos_2,Quantifiers,(No IS),,N/A,2.15,5.76E+05,N/A,2.18,0.03,TRUE,<2 points,N/A,119.1,,,TRUE
167,38U,Unknown,2-HYDROXY-3-METHYLBUTYRIC ACID_pos_4,Quantifiers,(No IS),,N/A,1.35,1.43E+04,N/A,1.46,0.11,TRUE,<2 points,N/A,119.1,,,TRUE
168,38U,Unknown,MEVALONOLACTONE_pos_2,Quantifiers,(No IS),,N/A,1.52,1.83E+05,N/A,1.47,0.05,TRUE,<2 points,N/A,131.1,,,TRUE
169,38U,Unknown,N-ACETYLGLUTAMINE_pos_2,Quantifiers,(No IS),,N/A,2.04,3.19E+08,N/A,1.99,0.05,TRUE,<2 points,N/A,189.1,,,TRUE
170,38U,Unknown,N-ACETYLGLUTAMINE_pos_3,Quantifiers,(No IS),,N/A,1.75,2.89E+05,N/A,1.72,0.03,TRUE,<2 points,N/A,189.1,,,TRUE
171,38U,Unknown,UREIDOPROPIONIC ACID_pos_2,Quantifiers,(No IS),,N/A,1.92,5.07E+05,N/A,2.1,0.18,TRUE,<2 points,N/A,133.1,,,TRUE
172,38U,Unknown,N-GLYCYL-L-PROLINE_pos_1,Quantifiers,(No IS),,N/A,2.25,3.57E+06,N/A,2.07,0.18,TRUE,<2 points,N/A,173.1,,,TRUE
173,38U,Unknown,PHENYLACETYL-L-GLUTAMINE_pos_5,Quantifiers,(No IS),,N/A,9.65,2.91E+07,N/A,9.37,0.28,TRUE,<2 points,N/A,265,,,TRUE
174,38U,Unknown,PROPIONYL-COA_pos_1,Quantifiers,(No IS),,N/A,17.86,N/A,N/A,N/A,N/A,TRUE,N/A,N/A,824.1,,,TRUE
175,38U,Unknown,SUCCINYL-COA_pos_1,Quantifiers,(No IS),,N/A,1.71,2.89E+03,N/A,1.7,0.01,TRUE,<2 points,N/A,868,,,TRUE
176,38U,Unknown,FLAVIN MONONUCLEOTIDE _pos_1,Quantifiers,(No IS),,N/A,2.43,N/A,N/A,N/A,N/A,TRUE,N/A,N/A,457.1,,,TRUE
177,38U,Unknown,2-AMINOBUTYRIC ACID_pos_1,Quantifiers,(No IS),,N/A,2.1,7.90E+06,N/A,2.08,0.02,TRUE,<2 points,N/A,104,,,TRUE
178,38U,Unknown,ARGININOSUCCINIC ACID_pos_1,Quantifiers,(No IS),,N/A,1.76,2.23E+05,N/A,1.75,0.01,TRUE,<2 points,N/A,291.1,,,TRUE
179,38U,Unknown,NADH_pos_1,Quantifiers,(No IS),,N/A,12.39,N/A,N/A,N/A,N/A,TRUE,N/A,N/A,666.1,,,TRUE
180,38U,Unknown,5-METHYLTETRAHYDROFOLIC ACID_pos_4,Quantifiers,(No IS),,N/A,14.37,N/A,N/A,N/A,N/A,TRUE,N/A,N/A,460.1,,,TRUE
181,38U,Unknown,N-ACETYLORNITHINE_pos_2,Quantifiers,(No IS),,N/A,1.73,6.15E+06,N/A,1.72,0.01,TRUE,<2 points,N/A,175.1,,,TRUE
182,38U,Unknown,2-AMINOOCTANOIC ACID_pos_1,Quantifiers,(No IS),,N/A,13.65,3.04E+06,N/A,13.63,0.02,TRUE,<2 points,N/A,160.1,,,TRUE
183,38U,Unknown,7-METHYLGUANOSINE_pos_1,Quantifiers,(No IS),,N/A,6.53,1.08E+07,N/A,6.75,0.22,TRUE,<2 points,N/A,298,,,TRUE
184,38U,Unknown,GLYCEROPHOSPHOCHOLINE_pos_1,Quantifiers,(No IS),,N/A,2.19,1.43E+06,N/A,2.18,0.01,TRUE,<2 points,N/A,258.1,,,TRUE
185,38U,Unknown,PALMITIC ACID_pos_1,Quantifiers,(No IS),,N/A,1.8,2.53E+07,N/A,1.97,0.17,TRUE,<2 points,N/A,257.1,,,TRUE
186,38U,Unknown,UREIDOSUCCINIC ACID_pos_4,Quantifiers,(No IS),,N/A,1.81,5.47E+05,N/A,2.07,0.26,TRUE,<2 points,N/A,177,,,TRUE
187,38U,Unknown,2-KETOHEXANOIC ACID_pos_2,Quantifiers,(No IS),,N/A,7.46,3.14E+06,N/A,7.25,0.21,TRUE,<2 points,N/A,131,,,TRUE
188,38U,Unknown,XANTHURENIC ACID_pos_2,Quantifiers,(No IS),,N/A,8.95,2.23E+07,N/A,9,0.05,TRUE,<2 points,N/A,206,,,TRUE
189,38U,Unknown,MELATONIN_pos_1,Quantifiers,(No IS),,N/A,9.25,N/A,N/A,N/A,N/A,TRUE,N/A,N/A,233.1,,,TRUE
190,38U,Unknown,TRYPTOPHANOL_pos_2,Quantifiers,(No IS),,N/A,19.66,4.15E+03,N/A,19.61,0.05,TRUE,<2 points,N/A,162,,,TRUE
191,38U,Unknown,LIPOAMIDE_pos_1,Quantifiers,(No IS),,N/A,2.18,4.88E+04,N/A,1.87,0.31,TRUE,<2 points,N/A,206,,,TRUE
192,38U,Unknown,3-HYDROXYANTHRANILIC ACID_pos_1,Quantifiers,(No IS),,N/A,2.29,1.06E+06,N/A,2.31,0.02,TRUE,<2 points,N/A,154,,,TRUE
193,38U,Unknown,HIPPURIC ACID_pos_2,Quantifiers,(No IS),,N/A,9.13,4.22E+08,N/A,8.74,0.39,TRUE,<2 points,N/A,180,,,TRUE
194,38U,Unknown,"3,5-DIIODOTHYRONINE_pos_1",Quantifiers,(No IS),,N/A,9.4,2.05E+04,N/A,9.22,0.18,TRUE,<2 points,N/A,526,,,TRUE
195,38U,Unknown,4-AMINOBENZOIC ACID_pos_1,Quantifiers,(No IS),,N/A,2.31,9.48E+07,N/A,2.31,0,TRUE,<2 points,N/A,138,,,TRUE
196,38U,Unknown,ANTHRANILIC ACID_pos_4,Quantifiers,(No IS),,N/A,2.31,2.08E+07,N/A,2.3,0.01,TRUE,<2 points,N/A,138,,,TRUE
197,38U,Unknown,BIOTIN_pos_4,Quantifiers,(No IS),,N/A,4.06,2.41E+04,N/A,4.03,0.03,TRUE,<2 points,N/A,245,,,TRUE
198,38U,Unknown,ACETYLPHOSPHATE_pos_1,Quantifiers,(No IS),,N/A,8.64,1.69E+05,N/A,8.63,0.01,TRUE,<2 points,N/A,141,,,TRUE
199,38U,Unknown,INDOLE_pos_1,Quantifiers,(No IS),,N/A,8.87,N/A,N/A,N/A,N/A,TRUE,N/A,N/A,118,,,TRUE
200,38U,Unknown,NE,Quantifiers,(No IS),,N/A,1.8,1.60E+06,N/A,2.01,0.21,TRUE,<2 points,N/A,170.2,,,TRUE
201,38U,Unknown,Epi,Quantifiers,(No IS),,N/A,1.52,N/A,N/A,N/A,N/A,TRUE,N/A,N/A,184.1,,,TRUE
202,38U,Unknown,GABA,Quantifiers,(No IS),,N/A,1.73,2.91E+05,N/A,1.75,0.02,TRUE,<2 points,N/A,104.2,,,TRUE
203,38U,Unknown,Serotonin,Quantifiers,(No IS),,N/A,5.57,N/A,N/A,N/A,N/A,TRUE,N/A,N/A,177,,,TRUE
204,38U,Unknown,Serotonin_1,Quantifiers,(No IS),,N/A,2,8.93E+04,N/A,2.06,0.06,TRUE,<2 points,N/A,177,,,TRUE
205,38U,Unknown,CORTISONE,Quantifiers,(No IS),,N/A,13.8,2.70E+05,N/A,13.79,0.01,TRUE,<2 points,N/A,361,,,TRUE
206,38U,Unknown,CORTISOL,Quantifiers,(No IS),,N/A,13.7,1.11E+05,N/A,13.58,0.12,TRUE,<2 points,N/A,363,,,TRUE
208,38U,Unknown,TRIAMCINOLONE ACETONIDE,Quantifiers,(No IS),,N/A,13.88,2.30E+04,N/A,13.81,0.07,TRUE,<2 points,N/A,395,,,TRUE
209,38U,Unknown,melatonin,Quantifiers,(No IS),,N/A,13.31,4.09E+04,N/A,13.31,0,TRUE,<2 points,N/A,233.2,,,TRUE
210,38U,Unknown,CITRIC ACID_neg_1,Quantifiers,(No IS),,N/A,2.15,4.89E+08,N/A,2.08,0.07,TRUE,<2 points,N/A,191,,,TRUE
211,38U,Unknown,CYSTEINE_neg_5,Quantifiers,(No IS),,N/A,19.63,1.05E+07,N/A,19.66,0.03,TRUE,<2 points,N/A,119.932,,,TRUE
212,38U,Unknown,TAURINE_neg_1,Quantifiers,(No IS),,N/A,1.74,8.75E+06,N/A,1.74,0,TRUE,<2 points,N/A,123.906,,,TRUE
213,38U,Unknown,GLUCONOLACTONE_neg_4,Quantifiers,(No IS),,N/A,1.73,4.62E+05,N/A,1.88,0.15,TRUE,<2 points,N/A,176.788,,,TRUE
214,38U,Unknown,ASCORBATE_neg_2,Quantifiers,(No IS),,N/A,1.94,2.21E+06,N/A,1.9,0.04,TRUE,<2 points,N/A,174.887,,,TRUE
215,38U,Unknown,GLYCOLATE_neg_2,Quantifiers,(No IS),,N/A,1.83,6.22E+05,N/A,2,0.17,TRUE,<2 points,N/A,75,,,TRUE
216,38U,Unknown,L-DIHYDROOROTIC ACID_neg_1,Quantifiers,(No IS),,N/A,1.81,9.56E+05,N/A,1.9,0.09,TRUE,<2 points,N/A,157,,,TRUE
217,38U,Unknown,THYMIDINE_neg_2,Quantifiers,(No IS),,N/A,9.5,3.49E+05,N/A,9.57,0.07,TRUE,<2 points,N/A,241,,,TRUE
218,38U,Unknown,GLYCERATE_neg_1,Quantifiers,(No IS),,N/A,1.8,2.63E+05,N/A,1.98,0.18,TRUE,<2 points,N/A,104.912,,,TRUE
219,38U,Unknown,OROTATE_neg_1,Quantifiers,(No IS),,N/A,19.98,N/A,N/A,N/A,N/A,TRUE,N/A,N/A,154.896,,,TRUE
220,38U,Unknown,DEOXYURIDINE_neg_1,Quantifiers,(No IS),,N/A,14.69,N/A,N/A,N/A,N/A,TRUE,N/A,N/A,442.003,,,TRUE
221,38U,Unknown,TRYPTOPHAN_neg_1,Quantifiers,(No IS),,N/A,8.88,6.56E+03,N/A,8.95,0.07,TRUE,<2 points,N/A,203,,,TRUE
222,38U,Unknown,LACTATE_neg_1,Quantifiers,(No IS),,N/A,2.05,3.73E+05,N/A,2.08,0.03,TRUE,<2 points,N/A,89,,,TRUE
223,38U,Unknown,"FRUCTOSE 1,6-BISPHOSPHATE_neg_2",Quantifiers,(No IS),,N/A,1.71,1.14E+04,N/A,1.82,0.11,TRUE,<2 points,N/A,339,,,TRUE
224,38U,Unknown,URIDINE_neg_2,Quantifiers,(No IS),,N/A,2.2,1.81E+05,N/A,2.2,0,TRUE,<2 points,N/A,243,,,TRUE
225,38U,Unknown,SUCCINATE_neg_1,Quantifiers,(No IS),,N/A,2.53,2.97E+05,N/A,2.49,0.04,TRUE,<2 points,N/A,116.903,,,TRUE
226,38U,Unknown,MALIC ACID_neg_5,Quantifiers,(No IS),,N/A,1.89,3.02E+06,N/A,2.06,0.17,TRUE,<2 points,N/A,132.898,,,TRUE
227,38U,Unknown,HOMOSERINE_neg_2,Quantifiers,(No IS),,N/A,1.74,8.13E+04,N/A,1.91,0.17,TRUE,<2 points,N/A,118,,,TRUE
228,38U,Unknown,ISOCITRATE_neg_4,Quantifiers,(No IS),,N/A,1.91,2.23E+07,N/A,2.03,0.12,TRUE,<2 points,N/A,190.893,,,TRUE
229,38U,Unknown,TRANS-ACONITATE_neg_1,Quantifiers,(No IS),,N/A,2.09,7.90E+07,N/A,2.09,0,TRUE,<2 points,N/A,172.859,,,TRUE
230,38U,Unknown,GLUCOSAMINE 6-PHOSPHATE_neg_2,Quantifiers,(No IS),,N/A,2.05,3.88E+05,N/A,2.05,0,TRUE,<2 points,N/A,257.969,,,TRUE
231,38U,Unknown,ALLANTOIN_neg_2,Quantifiers,(No IS),,N/A,1.81,6.28E+05,N/A,1.89,0.08,TRUE,<2 points,N/A,156.927,,,TRUE
232,38U,Unknown,ADP_neg_2,Quantifiers,(No IS),,N/A,3.36,1.42E+04,N/A,3.34,0.02,TRUE,<2 points,N/A,425.831,,,TRUE
233,38U,Unknown,4-PYRIDOXATE_neg_2,Quantifiers,(No IS),,N/A,4.37,6.09E+06,N/A,4.34,0.03,TRUE,<2 points,N/A,181.937,,,TRUE
234,38U,Unknown,GLUCURONATE_neg_3,Quantifiers,(No IS),,N/A,1.74,3.23E+06,N/A,1.73,0.01,TRUE,<2 points,N/A,192.943,,,TRUE
235,38U,Unknown,DEOXYURIDINE_neg_2,Quantifiers,(No IS),,N/A,4.71,3.88E+02,N/A,4.92,0.21,TRUE,<2 points,N/A,226.997,,,TRUE
236,38U,Unknown,PYROGLUTAMIC ACID_neg_2,Quantifiers,(No IS),,N/A,2.34,N/A,N/A,N/A,N/A,TRUE,N/A,N/A,127.932,,,TRUE
237,38U,Unknown,CYSTATHIONINE_neg_1,Quantifiers,(No IS),,N/A,14.09,5.81E+04,N/A,14.1,0.01,TRUE,<2 points,N/A,220.955,,,TRUE
238,38U,Unknown,XANTHOSINE_neg_1,Quantifiers,(No IS),,N/A,1.68,8.56E+04,N/A,1.73,0.05,TRUE,<2 points,N/A,282.97,,,TRUE
239,38U,Unknown,CYTIDINE MONOPHOSPHATE_neg_1,Quantifiers,(No IS),,N/A,1.91,1.28E+04,N/A,1.99,0.08,TRUE,<2 points,N/A,321.908,,,TRUE
240,38U,Unknown,GLUCOSE 6-PHOSPHATE_neg_1,Quantifiers,(No IS),,N/A,1.76,4.68E+05,N/A,1.93,0.17,TRUE,<2 points,N/A,258.879,,,TRUE
241,38U,Unknown,NADP_neg_1,Quantifiers,(No IS),,N/A,2.35,N/A,N/A,N/A,N/A,TRUE,N/A,N/A,741.974,,,TRUE
242,38U,Unknown,dGTP_neg_3,Quantifiers,(No IS),,N/A,1.79,3.32E+04,N/A,1.78,0.01,TRUE,<2 points,N/A,506,,,TRUE
243,38U,Unknown,IDP_neg_4,Quantifiers,(No IS),,N/A,1.88,3.18E+03,N/A,1.84,0.04,TRUE,<2 points,N/A,426.842,,,TRUE
244,38U,Unknown,6-PHOSPHOGLUCONATE_neg_2,Quantifiers,(No IS),,N/A,1.67,8.87E+05,N/A,1.78,0.11,TRUE,<2 points,N/A,274.843,,,TRUE
245,38U,Unknown,ADENOSINE MONOPHOSPHATE_neg_2,Quantifiers,(No IS),,N/A,2.22,N/A,N/A,N/A,N/A,TRUE,N/A,N/A,345.941,,,TRUE
246,38U,Unknown,GLUCONATE_neg_2,Quantifiers,(No IS),,N/A,1.75,2.48E+07,N/A,1.81,0.06,TRUE,<2 points,N/A,194.922,,,TRUE
247,38U,Unknown,dGDP_neg_2,Quantifiers,(No IS),,N/A,3.17,2.84E+03,N/A,3.22,0.05,TRUE,<2 points,N/A,425.866,,,TRUE
248,38U,Unknown,PHOSPHOENOLPYRUVATE_neg_1,Quantifiers,(No IS),,N/A,1.8,3.37E+05,N/A,2.04,0.24,TRUE,<2 points,N/A,166.826,,,TRUE
249,38U,Unknown,DIHYDROXYACETONE PHOSPHATE_neg_2,Quantifiers,(No IS),,N/A,1.78,1.58E+05,N/A,1.98,0.2,TRUE,<2 points,N/A,168.906,,,TRUE
250,38U,Unknown,O-ACETYLSERINE_neg_2,Quantifiers,(No IS),,N/A,2.03,3.69E+05,N/A,2.05,0.02,TRUE,<2 points,N/A,145.934,,,TRUE
251,38U,Unknown,5-THYMIDYLIC ACID_neg_1,Quantifiers,(No IS),,N/A,8.57,2.00E+05,N/A,8.48,0.09,TRUE,<2 points,N/A,320.9,,,TRUE
252,38U,Unknown,CYCLIC AMP_neg_1,Quantifiers,(No IS),,N/A,3.94,3.72E+05,N/A,3.83,0.11,TRUE,<2 points,N/A,327.898,,,TRUE
253,38U,Unknown,ADP-GLUCOSE_neg_1,Quantifiers,(No IS),,N/A,7.26,9.70E+02,N/A,7.07,0.19,TRUE,<2 points,N/A,587.958,,,TRUE
254,38U,Unknown,FRUCTOSE 6-PHOSPHATE_neg_2,Quantifiers,(No IS),,N/A,1.77,5.16E+05,N/A,1.91,0.14,TRUE,<2 points,N/A,258.9,,,TRUE
255,38U,Unknown,ADENOSINE TRIPHOSPHATE_neg_2,Quantifiers,(No IS),,N/A,3.71,4.33E+02,N/A,3.63,0.08,TRUE,<2 points,N/A,505.8,,,TRUE
256,38U,Unknown,XANTHYLIC ACID_neg_2,Quantifiers,(No IS),,N/A,1.69,2.87E+04,N/A,1.7,0.01,TRUE,<2 points,N/A,362.9,,,TRUE
257,38U,Unknown,FAD_neg_1,Quantifiers,(No IS),,N/A,10.29,1.98E+03,N/A,10.13,0.16,TRUE,<2 points,N/A,784,,,TRUE
258,38U,Unknown,DEOXYGUANOSINE_neg_1,Quantifiers,(No IS),,N/A,3.65,2.06E+04,N/A,3.51,0.14,TRUE,<2 points,N/A,266,,,TRUE
259,38U,Unknown,CARBAMOYL PHOSPHATE_neg_1,Quantifiers,(No IS),,N/A,1.75,3.25E+05,N/A,1.86,0.11,TRUE,<2 points,N/A,139.9,,,TRUE
260,38U,Unknown,PHOSPHORIBOSYL PYROPHOSPHATE_neg_1,Quantifiers,(No IS),,N/A,1.79,1.10E+05,N/A,1.99,0.2,TRUE,<2 points,N/A,388.949,,,TRUE
261,38U,Unknown,AICAR_neg_1,Quantifiers,(No IS),,N/A,13.75,3.96E+04,N/A,13.8,0.05,TRUE,<2 points,N/A,336.9,,,TRUE
262,38U,Unknown,GLYCERALDEHYDE 3-PHOSPHATE_neg_1,Quantifiers,(No IS),,N/A,2.05,5.12E+03,N/A,2.07,0.02,TRUE,<2 points,N/A,169,,,TRUE
263,38U,Unknown,S-ADENOSYLHOMOCYSTEINE_neg_1,Quantifiers,(No IS),,N/A,3.08,6.91E+03,N/A,3.02,0.06,TRUE,<2 points,N/A,383,,,TRUE
264,38U,Unknown,L-ORNITHINE_neg_4,Quantifiers,(No IS),,N/A,1.77,5.03E+04,N/A,2.03,0.26,TRUE,<2 points,N/A,130.9,,,TRUE
265,38U,Unknown,GUANOSINE DIPHOSPHATE_neg_1,Quantifiers,(No IS),,N/A,1.82,9.35E+04,N/A,2.02,0.2,TRUE,<2 points,N/A,441.9,,,TRUE
266,38U,Unknown,"2,3-DIPHOSPHO-D-GLYCERIC ACID__neg_4",Quantifiers,(No IS),,N/A,2.03,2.99E+04,N/A,2.14,0.11,TRUE,<2 points,N/A,265,,,TRUE
267,38U,Unknown,CDP_neg_2,Quantifiers,(No IS),,N/A,13.84,8.17E+02,N/A,13.78,0.06,TRUE,<2 points,N/A,401.9,,,TRUE
268,38U,Unknown,GLYOXYLIC ACID_neg_1,Quantifiers,(No IS),,N/A,1.98,4.30E+05,N/A,2.02,0.04,TRUE,<2 points,N/A,73,,,TRUE
269,38U,Unknown,GUANOSINE MONOPHOSPHATE_neg_1,Quantifiers,(No IS),,N/A,2.29,4.78E+04,N/A,2.01,0.28,TRUE,<2 points,N/A,361.9,,,TRUE
270,38U,Unknown,N-ACETYLALANINE_neg_1,Quantifiers,(No IS),,N/A,2.51,9.90E+04,N/A,2.56,0.05,TRUE,<2 points,N/A,129.9,,,TRUE
271,38U,Unknown,RIBOFLAVIN_neg_1,Quantifiers,(No IS),,N/A,10.84,2.78E+05,N/A,10.75,0.09,TRUE,<2 points,N/A,375,,,TRUE
272,38U,Unknown,GLUTATHIONE REDUCED_neg_1,Quantifiers,(No IS),,N/A,2.16,1.44E+03,N/A,2.39,0.23,TRUE,<2 points,N/A,305.9,,,TRUE
273,38U,Unknown,URIDINE TRIPHOSPHATE_neg_1,Quantifiers,(No IS),,N/A,14.95,4.93E+02,N/A,14.93,0.02,TRUE,<2 points,N/A,482.9,,,TRUE
274,38U,Unknown,N-ACETYLGLUTAMATE_neg_1,Quantifiers,(No IS),,N/A,2.41,3.49E+05,N/A,2.47,0.06,TRUE,<2 points,N/A,188,,,TRUE
275,38U,Unknown,PANTOTHENATE_neg_1,Quantifiers,(No IS),,N/A,5.98,3.83E+05,N/A,5.76,0.22,TRUE,<2 points,N/A,218,,,TRUE
276,38U,Unknown,THIAMINE PYROPHOSPHATE_neg_2,Quantifiers,(No IS),,N/A,8.67,1.88E+03,N/A,8.78,0.11,TRUE,<2 points,N/A,423,,,TRUE
277,38U,Unknown,NADPH_neg_1,Quantifiers,(No IS),,N/A,7.61,N/A,N/A,N/A,N/A,TRUE,N/A,N/A,744,,,TRUE
278,38U,Unknown,5-HYDROXYTRYPTOPHAN_neg_2,Quantifiers,(No IS),,N/A,8.87,1.47E+03,N/A,8.74,0.13,TRUE,<2 points,N/A,219,,,TRUE
279,38U,Unknown,CITRAMALATE_neg_1,Quantifiers,(No IS),,N/A,2.07,8.94E+06,N/A,2.07,0,TRUE,<2 points,N/A,146.9,,,TRUE
280,38U,Unknown,CITRAMALATE_neg_2,Quantifiers,(No IS),,N/A,2.15,1.23E+07,N/A,2.07,0.08,TRUE,<2 points,N/A,146.9,,,TRUE
281,38U,Unknown,2-HYDROXYBUTYRATE_neg_3,Quantifiers,(No IS),,N/A,2.53,1.94E+07,N/A,2.38,0.15,TRUE,<2 points,N/A,103,,,TRUE
282,38U,Unknown,D-RIBOSE 5-PHOSPHATE_neg_2,Quantifiers,(No IS),,N/A,1.75,2.29E+05,N/A,1.75,0,TRUE,<2 points,N/A,229,,,TRUE
283,38U,Unknown,DEOXYADENOSINE TRIPHOSPHATE_neg_2,Quantifiers,(No IS),,N/A,10.14,3.69E+03,N/A,10.16,0.02,TRUE,<2 points,N/A,489.9,,,TRUE
284,38U,Unknown,GLYCEROL 3-PHOSPHATE_neg_1,Quantifiers,(No IS),,N/A,1.8,1.27E+06,N/A,1.76,0.04,TRUE,<2 points,N/A,170.9,,,TRUE
285,38U,Unknown,URIDINE 5_1,Quantifiers,(No IS),,N/A,1.54,6.88E+04,N/A,1.46,0.08,TRUE,<2 points,N/A,402.9,,,TRUE
286,38U,Unknown,GLUCOSE 1-PHOSPHATE_neg_1,Quantifiers,(No IS),,N/A,1.34,N/A,N/A,N/A,N/A,TRUE,N/A,N/A,258.9,,,TRUE
287,38U,Unknown,CITRACONIC ACID_neg,Quantifiers,(No IS),,N/A,2.1,5.51E+07,N/A,2.08,0.02,TRUE,<2 points,N/A,129.1,,,TRUE
288,38U,Unknown,DEOXYINOSINE_neg_2,Quantifiers,(No IS),,N/A,6.52,2.26E+05,N/A,6.5,0.02,TRUE,<2 points,N/A,251,,,TRUE
289,38U,Unknown,INDOLE-3-CARBOXYLIC ACID_neg_1,Quantifiers,(No IS),,N/A,1.58,1.72E+06,N/A,1.5,0.08,TRUE,<2 points,N/A,160,,,TRUE
290,38U,Unknown,INDOLEACRYLIC ACID_neg_2,Quantifiers,(No IS),,N/A,11.16,3.41E+05,N/A,11.12,0.04,TRUE,<2 points,N/A,186,,,TRUE
291,38U,Unknown,2-ISOPROPYLMALIC ACID_neg_2,Quantifiers,(No IS),,N/A,1.97,1.28E+06,N/A,1.88,0.09,TRUE,<2 points,N/A,174.9,,,TRUE
292,38U,Unknown,(R)-LIPOIC ACID_neg_1,Quantifiers,(No IS),,N/A,6.26,4.75E+02,N/A,6.28,0.02,TRUE,<2 points,N/A,205,,,TRUE
293,38U,Unknown,MESACONIC ACID_neg_1,Quantifiers,(No IS),,N/A,2.1,4.30E+07,N/A,2.07,0.03,TRUE,<2 points,N/A,129,,,TRUE
294,38U,Unknown,PHENYLPROPIOLIC ACID_neg_1,Quantifiers,(No IS),,N/A,1.57,2.97E+05,N/A,1.48,0.09,TRUE,<2 points,N/A,144.9,,,TRUE
295,38U,Unknown,TETRADECANEDIOIC ACID_neg_2,Quantifiers,(No IS),,N/A,14.2,4.34E+05,N/A,14.22,0.02,TRUE,<2 points,N/A,257.1,,,TRUE
296,38U,Unknown,ACADESINE_neg_2,Quantifiers,(No IS),,N/A,2.75,7.97E+04,N/A,2.6,0.15,TRUE,<2 points,N/A,257,,,TRUE
297,38U,Unknown,ACETOACETYL-COA_neg_1,Quantifiers,(No IS),,N/A,4.9,9.20E+02,N/A,4.54,0.36,TRUE,<2 points,N/A,850.138,,,TRUE
298,38U,Unknown,ACETYL-COA_neg_1,Quantifiers,(No IS),,N/A,11.74,3.98E+02,N/A,11.64,0.1,TRUE,<2 points,N/A,808.127,,,TRUE
299,38U,Unknown,ADENOSINE PHOSPHOSULFATE_neg_2,Quantifiers,(No IS),,N/A,13.76,1.76E+05,N/A,13.77,0.01,TRUE,<2 points,N/A,426.016,,,TRUE
300,38U,Unknown,BUTYRYL-COA_neg_2,Quantifiers,(No IS),,N/A,1.67,6.38E+05,N/A,1.72,0.05,TRUE,<2 points,N/A,836.159,,,TRUE
301,38U,Unknown,CHOLESTERYL SULFATE_neg_2,Quantifiers,(No IS),,N/A,14.91,1.42E+05,N/A,14.91,0,TRUE,<2 points,N/A,465.2,,,TRUE
302,38U,Unknown,DEOXYRIBOSE 5-PHOSPHATE_neg_2,Quantifiers,(No IS),,N/A,1.67,1.71E+05,N/A,1.75,0.08,TRUE,<2 points,N/A,213,,,TRUE
303,38U,Unknown,DEPHOSPHO-COA_neg_2,Quantifiers,(No IS),,N/A,10.84,3.46E+03,N/A,10.89,0.05,TRUE,<2 points,N/A,686,,,TRUE
304,38U,Unknown,D-Erythrose 4-phosphate_neg_2,Quantifiers,(No IS),,N/A,1.75,2.85E+05,N/A,1.82,0.07,TRUE,<2 points,N/A,199,,,TRUE
305,38U,Unknown,SYMMETRIC DIMETHYLARGININE_neg_2,Quantifiers,(No IS),,N/A,2.02,5.05E+05,N/A,1.95,0.07,TRUE,<2 points,N/A,200.9,,,TRUE
